"trip_id","arrival_time","departure_time","stop_id","stop_sequence","shape_dist_traveled"
"284006110_volta_0_0","18:01:19","18:01:19","237026156","0","1164.0"
"284006110_volta_0_0","18:43:51","18:43:51","282166214","1","38043.0"
"284006110_volta_0_0","18:44:39","18:44:39","265156435","2","38749.0"
"284006110_volta_0_0","18:45:14","18:45:14","284916099","3","39272.0"
"284006110_volta_0_0","18:45:23","18:45:23","269316281","4","39404.0"
"284006110_volta_0_0","18:45:42","18:45:42","5489700613652480","5","39686.0"
"284006110_volta_0_0","18:46:13","18:46:13","274556201","6","40160.0"
"284006110_volta_0_0","18:50:14","18:50:14","279286013","7","43740.0"
"284006110_volta_0_0","18:51:02","18:51:02","276286066","8","44490.0"
"284006110_volta_0_0","18:51:18","18:51:18","4511057808850944","9","44708.0"
